,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Establishment_Year
7242,6.78,Regular,0.053930934,Baking Goods,95.012,Medium,Tier 1,Supermarket Type1,1999
7243,6.195,Low Fat,0.07198553,Snack Foods,122.2098,Small,Tier 1,Supermarket Type1,1997
7244,18.6,Regular,0.17133418,Meat,48.8376,High,Tier 3,Supermarket Type1,1987
7245,8.63,Regular,0.053930934,Canned,174.1422,Medium,Tier 3,Grocery Store,1998
7246,11.8,Regular,0.170977155,Canned,117.0834,Medium,Tier 3,Supermarket Type2,2009
7247,7.075,Low Fat,0.058298384,Dairy,145.8128,High,Tier 3,Supermarket Type1,1987
7248,8.395,Low Fat,0.053930934,Snack Foods,100.1042,Medium,Tier 2,Supermarket Type1,2007
7249,17.85,Low Fat,0.053930934,Meat,153.6682,Medium,Tier 3,Supermarket Type2,2009
7250,12.35,Regular,0.311090379,Baking Goods,79.2328,Medium,Tier 3,Grocery Store,1998
7251,14.6,Low Fat,0.059611153,Others,238.3538,Medium,Tier 2,Supermarket Type1,2002
7252,12.857645184135976,Regular,0.103517853,Baking Goods,164.95,Medium,Tier 3,Supermarket Type3,1985
7253,11.65,Regular,0.075834825,Snack Foods,82.9908,Small,Tier 2,Supermarket Type1,2004
7254,20.7,Low Fat,0.170072462,Canned,183.8266,Medium,Tier 1,Supermarket Type1,1999
7255,8.77,Regular,0.053930934,Fruits and Vegetables,173.6422,High,Tier 3,Supermarket Type1,1987
7256,20.25,Low Fat,0.053930934,Dairy,219.3482,Medium,Tier 2,Supermarket Type1,2002
7257,13.65,Regular,0.072912432,Frozen Foods,198.4426,Small,Tier 1,Supermarket Type1,1997
7258,17.7,Low Fat,0.053930934,Household,168.4474,Medium,Tier 2,Supermarket Type1,2002
7259,8.315,Regular,0.053930934,Baking Goods,144.3444,Medium,Tier 2,Supermarket Type1,2007
7260,12.857645184135976,Regular,0.053930934,Fruits and Vegetables,122.8388,Medium,Tier 3,Supermarket Type3,1985
7261,7.81,Low Fat,0.067836851,Soft Drinks,246.1486,Medium,Tier 2,Supermarket Type1,2007
7262,11.1,Low Fat,0.053930934,Snack Foods,220.7482,Medium,Tier 1,Supermarket Type1,1999
7263,18.1,Low Fat,0.053930934,Fruits and Vegetables,96.2094,Medium,Tier 1,Supermarket Type1,1999
7264,8.88,Low Fat,0.086764795,Hard Drinks,153.8682,Small,Tier 2,Supermarket Type1,2004
7265,12.15,Low Fat,0.053930934,Health and Hygiene,39.1506,Medium,Tier 2,Supermarket Type1,2007
7266,9.5,Low Fat,0.085437778,Hard Drinks,188.4872,Medium,Tier 3,Supermarket Type2,2009
7267,15.25,Low Fat,0.089998959,Frozen Foods,215.1192,Medium,Tier 2,Supermarket Type1,2002
7268,12.857645184135976,Regular,0.054288646,Meat,96.6094,Medium,Tier 3,Supermarket Type3,1985
7269,12.15,Low Fat,0.053930934,Others,123.773,Small,Tier 1,Supermarket Type1,1997
7270,16.35,Low Fat,0.053930934,Household,95.741,Small,Tier 1,Supermarket Type1,1997
7271,12.857645184135976,Low Fat,0.06908877,Meat,52.3324,Medium,Tier 3,Supermarket Type3,1985
7272,12.85,Low Fat,0.137441201,Snack Foods,157.663,Medium,Tier 1,Supermarket Type1,1999
7273,12.5,Low Fat,0.051970788,Fruits and Vegetables,103.699,Medium,Tier 3,Grocery Store,1998
7274,7.905,Low Fat,0.053930934,Frozen Foods,109.1254,Medium,Tier 2,Supermarket Type1,2007
7275,17.85,Low Fat,0.053930934,Soft Drinks,153.4998,Medium,Tier 3,Supermarket Type2,2009
7276,7.21,Regular,0.144924795,Snack Foods,100.8332,Medium,Tier 2,Supermarket Type1,2002
7277,5.175,Low Fat,0.053930934,Health and Hygiene,37.0874,Small,Tier 2,Supermarket Type1,2004
7278,12.857645184135976,Low Fat,0.226284381,Fruits and Vegetables,163.221,Small,Tier 1,Grocery Store,1985
7279,16.2,Low Fat,0.050625182,Household,193.1162,Medium,Tier 2,Supermarket Type1,2007
7280,14.0,Low Fat,0.053930934,Baking Goods,103.8332,High,Tier 3,Supermarket Type1,1987
7281,8.42,Low Fat,0.112177581,Health and Hygiene,65.9168,High,Tier 3,Supermarket Type1,1987
7282,9.3,Low Fat,0.053930934,Baking Goods,195.0136,Medium,Tier 3,Grocery Store,1998
7283,9.395,Low Fat,0.159304333,Soft Drinks,226.172,Small,Tier 2,Supermarket Type1,2004
7284,17.85,Regular,0.053930934,Meat,260.7936,Medium,Tier 2,Supermarket Type1,2002
7285,12.857645184135976,Low Fat,0.053930934,Dairy,74.2012,Medium,Tier 3,Supermarket Type3,1985
7286,6.13,Low Fat,0.053930934,Dairy,60.1536,High,Tier 3,Supermarket Type1,1987
7287,12.857645184135976,Low Fat,0.096658404,Fruits and Vegetables,216.9166,Small,Tier 1,Grocery Store,1985
7288,20.1,Regular,0.054816926,Fruits and Vegetables,194.282,Medium,Tier 3,Supermarket Type2,2009
7289,16.5,Regular,0.068511103,Canned,103.699,Medium,Tier 2,Supermarket Type1,2007
7290,5.615,Low Fat,0.12574524,Health and Hygiene,122.473,Small,Tier 2,Supermarket Type1,2004
7291,7.52,Regular,0.053930934,Baking Goods,183.095,Small,Tier 1,Supermarket Type1,1997
7292,12.857645184135976,Regular,0.068754395,Breakfast,54.5614,Medium,Tier 3,Supermarket Type3,1985
7293,13.8,Regular,0.053930934,Canned,87.4172,Medium,Tier 3,Grocery Store,1998
7294,17.6,Regular,0.053930934,Snack Foods,98.241,Small,Tier 2,Supermarket Type1,2004
7295,20.5,Low Fat,0.053930934,Fruits and Vegetables,122.3756,Medium,Tier 2,Supermarket Type1,2007
7296,11.8,Low Fat,0.053930934,Health and Hygiene,116.9492,High,Tier 3,Supermarket Type1,1987
7297,12.857645184135976,Regular,0.170000805,Dairy,155.963,Medium,Tier 3,Supermarket Type3,1985
7298,20.25,Low Fat,0.148302815,Health and Hygiene,108.3938,Medium,Tier 1,Supermarket Type1,1999
7299,15.85,Low Fat,0.081914677,Breads,177.637,Medium,Tier 1,Supermarket Type1,1999
7300,17.7,Low Fat,0.053930934,Snack Foods,166.2816,High,Tier 3,Supermarket Type1,1987
7301,6.035,Regular,0.065771344,Baking Goods,185.324,Small,Tier 2,Supermarket Type1,2004
7302,12.857645184135976,Low Fat,0.053930934,Snack Foods,184.495,Medium,Tier 3,Supermarket Type3,1985
7303,12.35,Low Fat,0.163941937,Household,117.0124,Small,Tier 1,Supermarket Type1,1997
7304,14.65,Regular,0.099692906,Snack Foods,50.9666,Medium,Tier 2,Supermarket Type1,2007
7305,10.895,Low Fat,0.059834024,Fruits and Vegetables,133.5284,Medium,Tier 3,Grocery Store,1998
7306,15.75,Low Fat,0.166174549,Dairy,37.4506,Medium,Tier 2,Supermarket Type1,2002
7307,11.15,Low Fat,0.119930029,Dairy,44.2744,Small,Tier 2,Supermarket Type1,2004
7308,8.985,Regular,0.057944376,Frozen Foods,131.531,Medium,Tier 2,Supermarket Type1,2002
7309,17.6,Regular,0.065649353,Snack Foods,94.841,Medium,Tier 3,Grocery Store,1998
7310,12.857645184135976,Low Fat,0.080249973,Household,168.679,Medium,Tier 3,Supermarket Type3,1985
7311,13.15,Regular,0.053930934,Snack Foods,89.5856,Small,Tier 1,Supermarket Type1,1997
7312,9.195,Regular,0.064113698,Frozen Foods,86.5566,Medium,Tier 1,Supermarket Type1,1999
7313,12.857645184135976,Low Fat,0.053930934,Soft Drinks,64.7168,Medium,Tier 3,Supermarket Type3,1985
7314,19.6,Low Fat,0.053930934,Household,106.9964,Small,Tier 2,Supermarket Type1,2004
7315,12.857645184135976,Regular,0.096000183,Dairy,43.7086,Medium,Tier 3,Supermarket Type3,1985
7316,20.2,Low Fat,0.074177667,Household,93.2462,High,Tier 3,Supermarket Type1,1987
7317,12.857645184135976,Regular,0.053930934,Breads,110.157,Medium,Tier 3,Supermarket Type3,1985
7318,7.75,Regular,0.083268523,Frozen Foods,32.9558,Medium,Tier 3,Supermarket Type2,2009
7319,8.575,Regular,0.071832909,Dairy,194.1794,Small,Tier 2,Supermarket Type1,2004
7320,20.2,Regular,0.053930934,Baking Goods,197.211,High,Tier 3,Supermarket Type1,1987
7321,19.35,Regular,0.062625641,Baking Goods,165.3184,Medium,Tier 1,Supermarket Type1,1999
7322,7.365,Low Fat,0.053930934,Fruits and Vegetables,225.172,Medium,Tier 2,Supermarket Type1,2002
7323,7.5,Low Fat,0.053930934,Frozen Foods,237.7906,Small,Tier 2,Supermarket Type1,2004
7324,8.3,Low Fat,0.053930934,Fruits and Vegetables,37.4506,Medium,Tier 2,Supermarket Type1,2007
7325,16.75,Low Fat,0.105068444,Snack Foods,156.663,Medium,Tier 2,Supermarket Type1,2002
7326,10.695,Regular,0.060912865,Breakfast,173.8712,Medium,Tier 3,Supermarket Type2,2009
7327,5.88,Low Fat,0.053930934,Household,147.5392,Small,Tier 1,Supermarket Type1,1997
7328,12.6,Low Fat,0.053930934,Dairy,36.1874,Small,Tier 1,Supermarket Type1,1997
7329,10.695,Regular,0.053930934,Snack Foods,74.0038,High,Tier 3,Supermarket Type1,1987
7330,17.85,Low Fat,0.053930934,Health and Hygiene,95.9094,Small,Tier 1,Supermarket Type1,1997
7331,19.75,Low Fat,0.053930934,Fruits and Vegetables,188.0872,Medium,Tier 3,Supermarket Type2,2009
7332,7.97,Low Fat,0.053930934,Seafood,107.5596,Medium,Tier 3,Grocery Store,1998
7333,12.857645184135976,Low Fat,0.053930934,Health and Hygiene,145.976,Small,Tier 1,Grocery Store,1985
7334,15.7,Low Fat,0.16098885,Household,57.8562,Medium,Tier 2,Supermarket Type1,2002
7335,15.1,Low Fat,0.055793586,Household,139.7496,High,Tier 3,Supermarket Type1,1987
7336,6.63,Regular,0.104445322,Baking Goods,167.25,Medium,Tier 3,Supermarket Type2,2009
7337,8.6,Low Fat,0.053930934,Health and Hygiene,140.9154,Medium,Tier 2,Supermarket Type1,2002
7338,12.857645184135976,Regular,0.053930934,Meat,197.711,Medium,Tier 3,Supermarket Type3,1985
7339,13.0,Low Fat,0.053930934,Household,255.0014,Medium,Tier 2,Supermarket Type1,2002
7340,5.98,Low Fat,0.053930934,Fruits and Vegetables,148.2418,Medium,Tier 1,Supermarket Type1,1999
7341,6.03,Low Fat,0.053930934,Dairy,175.1028,Medium,Tier 1,Supermarket Type1,1999
7342,13.8,Regular,0.053930934,Canned,88.5172,Medium,Tier 3,Supermarket Type2,2009
7343,12.857645184135976,Regular,0.065928735,Breakfast,183.0292,Medium,Tier 3,Supermarket Type3,1985
7344,12.857645184135976,Low Fat,0.053930934,Breads,228.5668,Medium,Tier 3,Supermarket Type3,1985
7345,16.1,Regular,0.159728395,Frozen Foods,34.3558,Small,Tier 1,Supermarket Type1,1997
7346,20.1,Low Fat,0.053930934,Health and Hygiene,143.4154,High,Tier 3,Supermarket Type1,1987
7347,9.17,Low Fat,0.102893121,Baking Goods,141.947,High,Tier 3,Supermarket Type1,1987
7348,10.895,Low Fat,0.053930934,Health and Hygiene,255.3672,Small,Tier 1,Supermarket Type1,1997
7349,5.325,Regular,0.053930934,Dairy,55.8298,Small,Tier 2,Supermarket Type1,2004
7350,12.85,Low Fat,0.108102606,Fruits and Vegetables,233.3642,High,Tier 3,Supermarket Type1,1987
7351,12.857645184135976,Low Fat,0.053930934,Meat,196.8426,Small,Tier 1,Grocery Store,1985
7352,15.35,Low Fat,0.073697713,Soft Drinks,91.912,Medium,Tier 2,Supermarket Type1,2007
7353,16.7,Regular,0.091437584,Starchy Foods,64.3168,Medium,Tier 3,Grocery Store,1998
7354,13.3,Low Fat,0.053930934,Snack Foods,64.951,Small,Tier 1,Supermarket Type1,1997
7355,12.857645184135976,Low Fat,0.053930934,Others,78.6618,Small,Tier 1,Grocery Store,1985
7356,6.67,Regular,0.12332588,Snack Foods,90.2514,High,Tier 3,Supermarket Type1,1987
7357,20.5,Regular,0.112584813,Fruits and Vegetables,192.0478,Medium,Tier 1,Supermarket Type1,1999
7358,15.1,Regular,0.053930934,Frozen Foods,131.531,Small,Tier 2,Supermarket Type1,2004
7359,17.0,Low Fat,0.126244059,Household,124.6362,Small,Tier 1,Supermarket Type1,1997
7360,8.42,Regular,0.053930934,Canned,227.6352,Medium,Tier 2,Supermarket Type1,2002
7361,15.2,Regular,0.104365283,Fruits and Vegetables,177.1054,Medium,Tier 2,Supermarket Type1,2007
7362,17.0,Low Fat,0.087387669,Health and Hygiene,125.073,Medium,Tier 3,Grocery Store,1998
7363,17.6,Regular,0.053481818,Starchy Foods,47.806,Medium,Tier 2,Supermarket Type1,2007
7364,18.0,Low Fat,0.073306615,Canned,155.0972,Medium,Tier 1,Supermarket Type1,1999
7365,14.6,Low Fat,0.053930934,Household,196.9084,Medium,Tier 3,Grocery Store,1998
7366,5.8,Low Fat,0.13169655,Dairy,89.4172,Medium,Tier 2,Supermarket Type1,2007
7367,9.8,Low Fat,0.090834158,Others,192.2478,Medium,Tier 3,Supermarket Type2,2009
7368,12.857645184135976,Low Fat,0.19875618,Household,250.7724,Small,Tier 1,Grocery Store,1985
7369,14.3,Low Fat,0.053930934,Frozen Foods,77.6302,Small,Tier 1,Supermarket Type1,1997
7370,11.1,Low Fat,0.176215665,Baking Goods,158.8604,Small,Tier 1,Supermarket Type1,1997
7371,17.0,Low Fat,0.136008489,Fruits and Vegetables,171.7106,Medium,Tier 2,Supermarket Type1,2002
7372,18.6,Regular,0.17174348,Meat,48.8376,Medium,Tier 1,Supermarket Type1,1999
7373,8.895,Regular,0.08154715,Snack Foods,49.8008,Medium,Tier 2,Supermarket Type1,2007
7374,12.857645184135976,Low Fat,0.053930934,Soft Drinks,86.6198,Medium,Tier 3,Supermarket Type3,1985
7375,10.3,Low Fat,0.146767897,Meat,102.3648,Medium,Tier 3,Supermarket Type2,2009
7376,19.25,Regular,0.053930934,Canned,141.8496,High,Tier 3,Supermarket Type1,1987
7377,12.6,Low Fat,0.09619424,Snack Foods,210.8612,Small,Tier 2,Supermarket Type1,2004
7378,15.3,Regular,0.08511049,Canned,215.7218,Medium,Tier 3,Supermarket Type2,2009
7379,12.857645184135976,Regular,0.1263349,Canned,184.0924,Small,Tier 1,Grocery Store,1985
7380,12.857645184135976,Low Fat,0.053930934,Household,123.3414,Medium,Tier 3,Supermarket Type3,1985
7381,12.857645184135976,Regular,0.05357685,Baking Goods,122.2072,Medium,Tier 3,Supermarket Type3,1985
7382,18.6,Low Fat,0.077168705,Snack Foods,160.6236,Medium,Tier 3,Supermarket Type2,2009
7383,14.5,Low Fat,0.053930934,Others,163.621,Medium,Tier 3,Grocery Store,1998
7384,13.5,Low Fat,0.053930934,Fruits and Vegetables,179.5976,Medium,Tier 3,Supermarket Type2,2009
7385,10.3,Low Fat,0.078903499,Baking Goods,177.637,Medium,Tier 2,Supermarket Type1,2002
7386,12.857645184135976,Low Fat,0.091411749,Health and Hygiene,121.373,Small,Tier 1,Grocery Store,1985
7387,12.857645184135976,Low Fat,0.084245356,Health and Hygiene,164.6526,Small,Tier 1,Grocery Store,1985
7388,7.155,Regular,0.281509514,Breads,33.8874,Medium,Tier 3,Grocery Store,1998
7389,16.5,Low Fat,0.053930934,Health and Hygiene,39.7506,Medium,Tier 3,Supermarket Type2,2009
7390,5.59,Regular,0.094741514,Snack Foods,63.1168,Medium,Tier 3,Grocery Store,1998
7391,15.15,Low Fat,0.053930934,Baking Goods,149.6708,Medium,Tier 3,Grocery Store,1998
7392,13.1,Low Fat,0.076005548,Dairy,166.1158,Medium,Tier 2,Supermarket Type1,2007
7393,8.06,Low Fat,0.053930934,Breakfast,232.7326,Medium,Tier 3,Supermarket Type2,2009
7394,10.195,Regular,0.053930934,Frozen Foods,139.5838,Medium,Tier 3,Supermarket Type2,2009
7395,10.1,Low Fat,0.053732324,Canned,49.8008,Medium,Tier 3,Grocery Store,1998
7396,6.235,Low Fat,0.053930934,Household,258.9962,Medium,Tier 3,Grocery Store,1998
7397,12.5,Low Fat,0.053930934,Breads,198.3742,Medium,Tier 3,Supermarket Type2,2009
7398,11.35,Regular,0.063173691,Dairy,86.1856,High,Tier 3,Supermarket Type1,1987
7399,9.065,Low Fat,0.115563679,Frozen Foods,96.0094,Medium,Tier 2,Supermarket Type1,2002
7400,11.65,Regular,0.076278201,Snack Foods,85.1908,Medium,Tier 2,Supermarket Type1,2007
7401,18.2,Regular,0.053930934,Fruits and Vegetables,57.1904,Medium,Tier 1,Supermarket Type1,1999
7402,6.115,Regular,0.053930934,Frozen Foods,91.0488,Medium,Tier 3,Supermarket Type2,2009
7403,6.92,Regular,0.131458247,Breakfast,90.5804,Medium,Tier 3,Supermarket Type2,2009
7404,7.035,Low Fat,0.053930934,Frozen Foods,263.791,Medium,Tier 1,Supermarket Type1,1999
7405,18.2,Low Fat,0.053930934,Snack Foods,139.818,Small,Tier 1,Supermarket Type1,1997
7406,10.5,Regular,0.053930934,Fruits and Vegetables,218.7508,Medium,Tier 2,Supermarket Type1,2002
7407,17.6,Low Fat,0.053930934,Health and Hygiene,237.759,Medium,Tier 1,Supermarket Type1,1999
7408,12.857645184135976,Low Fat,0.053930934,Fruits and Vegetables,182.0976,Medium,Tier 3,Supermarket Type3,1985
7409,19.75,Low Fat,0.053930934,Fruits and Vegetables,116.5466,Medium,Tier 2,Supermarket Type1,2002
7410,16.5,Low Fat,0.053930934,Snack Foods,91.7146,High,Tier 3,Supermarket Type1,1987
7411,13.15,Regular,0.165221717,Fruits and Vegetables,172.0764,High,Tier 3,Supermarket Type1,1987
7412,7.89,Low Fat,0.053930934,Dairy,117.4782,Small,Tier 2,Supermarket Type1,2004
7413,20.5,Regular,0.053930934,Frozen Foods,82.8592,Medium,Tier 3,Supermarket Type2,2009
7414,16.25,Low Fat,0.057629899,Fruits and Vegetables,123.9046,Medium,Tier 3,Supermarket Type2,2009
7415,12.6,Low Fat,0.096212432,Snack Foods,207.2612,Small,Tier 1,Supermarket Type1,1997
7416,12.857645184135976,Low Fat,0.053930934,Baking Goods,92.4462,Small,Tier 1,Grocery Store,1985
7417,8.775,Low Fat,0.053930934,Fruits and Vegetables,109.5228,Medium,Tier 2,Supermarket Type1,2002
7418,7.42,Regular,0.053930934,Seafood,184.6582,Small,Tier 1,Supermarket Type1,1997
7419,8.67,Low Fat,0.065424208,Soft Drinks,145.8128,Small,Tier 2,Supermarket Type1,2004
7420,8.77,Regular,0.053930934,Fruits and Vegetables,170.5422,Medium,Tier 2,Supermarket Type1,2002
7421,19.35,Regular,0.053930934,Fruits and Vegetables,238.6564,High,Tier 3,Supermarket Type1,1987
7422,16.25,Low Fat,0.087102593,Dairy,96.041,High,Tier 3,Supermarket Type1,1987
7423,11.5,Low Fat,0.053930934,Health and Hygiene,129.6626,Medium,Tier 2,Supermarket Type1,2007
7424,11.1,Low Fat,0.053930934,Canned,82.5908,High,Tier 3,Supermarket Type1,1987
7425,12.857645184135976,Regular,0.053930934,Canned,55.264,Medium,Tier 3,Supermarket Type3,1985
7426,5.59,Regular,0.05671761,Snack Foods,62.9168,Medium,Tier 2,Supermarket Type1,2002
7427,12.857645184135976,Low Fat,0.079931185,Canned,219.7456,Small,Tier 1,Grocery Store,1985
7428,6.55,Low Fat,0.053930934,Breads,102.9332,High,Tier 3,Supermarket Type1,1987
7429,6.85,Low Fat,0.053930934,Frozen Foods,261.2594,Medium,Tier 3,Grocery Store,1998
7430,21.25,Low Fat,0.053930934,Household,144.1102,Medium,Tier 1,Supermarket Type1,1999
7431,12.857645184135976,Low Fat,0.053930934,Canned,84.6908,Medium,Tier 3,Supermarket Type3,1985
7432,12.8,Regular,0.190569038,Breads,138.7838,Medium,Tier 3,Grocery Store,1998
7433,8.31,Regular,0.053930934,Snack Foods,177.4028,Small,Tier 1,Supermarket Type1,1997
7434,12.1,Low Fat,0.053930934,Hard Drinks,179.166,Small,Tier 1,Supermarket Type1,1997
7435,12.857645184135976,Low Fat,0.088394115,Frozen Foods,194.7452,Medium,Tier 3,Supermarket Type3,1985
7436,20.25,Low Fat,0.053930934,Household,145.6418,High,Tier 3,Supermarket Type1,1987
7437,12.857645184135976,Low Fat,0.129783577,Baking Goods,78.2328,Medium,Tier 3,Supermarket Type3,1985
7438,12.857645184135976,Regular,0.053930934,Snack Foods,262.891,Small,Tier 1,Grocery Store,1985
7439,16.75,Low Fat,0.053930934,Snack Foods,156.163,Small,Tier 1,Supermarket Type1,1997
7440,7.075,Low Fat,0.058465268,Dairy,145.3128,Medium,Tier 2,Supermarket Type1,2002
7441,11.1,Regular,0.053765212,Fruits and Vegetables,163.1526,Small,Tier 2,Supermarket Type1,2004
7442,6.63,Regular,0.053930934,Snack Foods,55.4588,Medium,Tier 3,Supermarket Type2,2009
7443,8.935,Low Fat,0.053930934,Frozen Foods,54.9298,Medium,Tier 1,Supermarket Type1,1999
7444,7.935,Low Fat,0.053930934,Dairy,51.435,Medium,Tier 2,Supermarket Type1,2007
7445,7.485,Low Fat,0.069231189,Snack Foods,112.1228,Medium,Tier 1,Supermarket Type1,1999
7446,9.5,Low Fat,0.074648119,Snack Foods,253.3724,Medium,Tier 3,Supermarket Type2,2009
7447,18.35,Low Fat,0.053930934,Health and Hygiene,193.1162,Medium,Tier 1,Supermarket Type1,1999
7448,6.365,Low Fat,0.053930934,Frozen Foods,60.1536,Medium,Tier 1,Supermarket Type1,1999
7449,11.1,Low Fat,0.059940022,Fruits and Vegetables,149.1366,Medium,Tier 1,Supermarket Type1,1999
7450,11.395,Low Fat,0.053930934,Health and Hygiene,149.2708,Medium,Tier 2,Supermarket Type1,2007
7451,9.895,Regular,0.053930934,Frozen Foods,260.2278,Medium,Tier 3,Supermarket Type2,2009
7452,7.68,Low Fat,0.153419412,Health and Hygiene,86.4224,Medium,Tier 2,Supermarket Type1,2007
7453,13.65,Low Fat,0.077219509,Health and Hygiene,56.493,Small,Tier 2,Supermarket Type1,2004
7454,15.75,Low Fat,0.13504726,Household,98.57,Small,Tier 2,Supermarket Type1,2004
7455,10.195,Regular,0.146094132,Dairy,196.1794,Medium,Tier 1,Supermarket Type1,1999
7456,10.895,Low Fat,0.053930934,Others,50.2666,Medium,Tier 3,Supermarket Type2,2009
7457,12.857645184135976,Regular,0.080346058,Baking Goods,195.711,Medium,Tier 3,Supermarket Type3,1985
7458,17.7,Regular,0.053930934,Fruits and Vegetables,48.3034,Small,Tier 1,Supermarket Type1,1997
7459,17.25,Low Fat,0.084316691,Soft Drinks,263.391,Small,Tier 2,Supermarket Type1,2004
7460,18.6,Low Fat,0.076791671,Snack Foods,161.0236,High,Tier 3,Supermarket Type1,1987
7461,13.8,Low Fat,0.053930934,Canned,108.0254,Small,Tier 2,Supermarket Type1,2004
7462,11.1,Regular,0.053930934,Fruits and Vegetables,165.5526,Medium,Tier 3,Supermarket Type2,2009
7463,10.195,Regular,0.053930934,Meat,195.111,Medium,Tier 2,Supermarket Type1,2007
7464,5.88,Low Fat,0.053930934,Hard Drinks,153.8998,Medium,Tier 1,Supermarket Type1,1999
7465,11.15,Low Fat,0.053930934,Health and Hygiene,163.0526,Medium,Tier 2,Supermarket Type1,2007
7466,12.857645184135976,Low Fat,0.173527068,Fruits and Vegetables,92.0462,Small,Tier 1,Grocery Store,1985
7467,11.6,Low Fat,0.053930934,Soft Drinks,142.0154,Medium,Tier 3,Supermarket Type2,2009
7468,12.857645184135976,Low Fat,0.089243504,Canned,139.2496,Medium,Tier 3,Supermarket Type3,1985
7469,12.1,Low Fat,0.053930934,Dairy,163.5526,Small,Tier 1,Supermarket Type1,1997
